35.00	3584	24.5C	9.3
35.05	3589	24.5C	9.3
35.10	3586	24.6C	9.3
35.15	3583	24.6C	9.3
35.20	3573	24.6C	9.3
35.25	3560	24.5C	9.3
35.30	3547	24.6C	9.3
35.35	3545	24.6C	9.3
35.40	3545	24.5C	9.3
35.45	3542	24.6C	9.3
35.50	3537	24.6C	9.3
35.55	3534	24.5C	9.3
35.60	3529	24.6C	9.3
35.65	3528	24.6C	9.3
35.70	3525	24.6C	9.3
35.75	3524	24.5C	9.3
35.80	3519	24.6C	9.3
35.85	3519	24.6C	9.3
35.90	3522	24.6C	9.3
35.95	3525	24.6C	9.3
36.00	3535	24.5C	9.3
36.05	3540	24.5C	9.3
36.10	3548	24.5C	9.3
36.15	3548	24.5C	9.3
36.20	3540	24.5C	9.3
36.25	3531	24.6C	9.3
36.30	3513	24.5C	9.3
36.35	3493	24.5C	9.3
36.40	3478	24.6C	9.3
36.45	3473	24.5C	9.3
36.50	3475	24.6C	9.3
36.55	3476	24.6C	9.3
36.60	3477	24.6C	9.3
36.65	3475	24.6C	9.3
36.70	3473	24.6C	9.3
36.75	3467	24.6C	9.3
36.80	3464	24.6C	9.3
36.85	3462	24.6C	9.3
36.90	3467	24.6C	9.3
36.95	3476	24.5C	9.3
37.00	3482	24.6C	9.3
37.05	3486	24.6C	9.3
37.10	3488	24.6C	9.3
37.15	3490	24.6C	9.3
37.20	3486	24.6C	9.3
37.25	3479	24.6C	9.3
37.30	3473	24.6C	9.3
37.35	3463	24.6C	9.3
37.40	3455	24.6C	9.3
37.45	3454	24.6C	9.3
37.50	3461	24.6C	9.3
37.55	3474	24.6C	9.3
37.60	3476	24.6C	9.3
37.65	3479	24.6C	9.3
37.70	3492	24.6C	9.3
37.75	3479	24.6C	9.3
37.80	3444	24.5C	9.3
37.85	3406	24.6C	9.3
37.90	3406	24.5C	9.3
37.95	3422	24.6C	9.3
38.00	3420	24.5C	9.3
38.05	3402	24.5C	9.3
38.10	3408	24.5C	9.3
38.15	3436	24.5C	9.3
38.20	3431	24.6C	9.3
38.25	3422	24.6C	9.3
38.30	3419	24.5C	9.3
38.35	3416	24.6C	9.3
38.40	3411	24.6C	9.3
38.45	3407	24.6C	9.3
38.50	3417	24.6C	9.3
38.55	3439	24.5C	9.3
38.60	3417	24.5C	9.3
38.65	3410	24.6C	9.3
38.70	3417	24.5C	9.3
38.75	3405	24.6C	9.3
38.80	3407	24.6C	9.3
38.85	3400	24.6C	9.3
38.90	3410	24.5C	9.3
38.95	3401	24.6C	9.3
39.00	3405	24.5C	9.3
39.05	3364	24.6C	9.3
39.10	3345	24.5C	9.3
39.15	3359	24.5C	9.3
39.20	3383	24.6C	9.3
39.25	3390	24.5C	9.3
39.30	3392	24.6C	9.3
39.35	3388	24.5C	9.3
39.40	3377	24.5C	9.3
39.45	3367	24.6C	9.3
39.50	3366	24.5C	9.3
39.55	3361	24.6C	9.3
39.60	3359	24.6C	9.3
39.65	3365	24.6C	9.3
39.70	3359	24.6C	9.3
39.75	3358	24.6C	9.3
39.80	3361	24.5C	9.3
39.85	3355	24.6C	9.3
39.90	3343	24.6C	9.3
